system,r_A,pair,ML_g,ML_sem,DFT_validation_g,DFT_validation_sem,ML_minus_DFT_validation
CaF2,3.25500,O-H,2.908100742,0.03034227085,2.933891287,0.04824803979,-0.0257905448
CaF2,3.25500,O-O,0.2345075383,0.01736224113,0.4428940275,0.03663591862,-0.2083864892
CaF2,3.26500,O-H,2.943555201,0.0301955387,2.868481827,0.04645909482,0.07507337404
CaF2,3.26500,O-O,0.1929328536,0.01568850166,0.3984158051,0.03575659333,-0.2054829515
CaF2,3.27500,O-H,2.899940753,0.02786765037,2.840769715,0.04898562195,0.05917103876
CaF2,3.27500,O-O,0.2419477197,0.0176766106,0.3895995698,0.03395678523,-0.1476518501
CaF2,3.28500,O-H,2.882941864,0.03038503839,2.914152762,0.04402870926,-0.0312108972
CaF2,3.28500,O-O,0.1931490134,0.01578052496,0.3904052168,0.03748295859,-0.1972562034
CaF2,3.29500,O-H,2.845435673,0.02967989219,2.779979165,0.04700626947,0.06545650787
CaF2,3.29500,O-O,0.2135918811,0.0163695329,0.3785747628,0.03459755747,-0.1649828817
CaF2,3.30500,O-H,2.791839636,0.0299182447,2.790203654,0.04627548911,0.001635982024
CaF2,3.30500,O-O,0.2009280157,0.01646298579,0.3229799402,0.03177390185,-0.1220519244
CaF2,3.31500,O-H,2.746878397,0.02889599658,2.763419007,0.04555766379,-0.01654060976
CaF2,3.31500,O-O,0.229863664,0.01664069289,0.3459689855,0.03304829907,-0.1161053215
CaF2,3.32500,O-H,2.707940036,0.03005752159,2.708682235,0.04680889315,-0.0007421994381
CaF2,3.32500,O-O,0.1635589444,0.01444422833,0.362479808,0.03264544128,-0.1989208636
CaF2,3.33500,O-H,2.644362251,0.02828136014,2.699286669,0.04683767055,-0.05492441856
CaF2,3.33500,O-O,0.1985704458,0.01600926115,0.4219006061,0.03517005116,-0.2233301603
CaF2,3.34500,O-H,2.601845848,0.02820975128,2.727639866,0.046128903,-0.125794018
CaF2,3.34500,O-O,0.2097215138,0.01650980164,0.3857088125,0.03655586728,-0.1759872987
CaF2,3.35500,O-H,2.562807936,0.02695140608,2.599021925,0.04273838042,-0.03621398846
CaF2,3.35500,O-O,0.2170573647,0.01597368328,0.462529888,0.03634649244,-0.2454725233
CaF2,3.36500,O-H,2.495974153,0.02801162287,2.565723094,0.04215544643,-0.06974894089
CaF2,3.36500,O-O,0.1974836693,0.0156946199,0.3962619962,0.03635131254,-0.1987783269
CaF2,3.37500,O-H,2.43436178,0.02611287,2.53943594,0.04380468621,-0.1050741601
CaF2,3.37500,O-O,0.232669784,0.01630951868,0.4209802752,0.03575232575,-0.1883104911
CaF2,3.38500,O-H,2.426525114,0.02721702218,2.456742757,0.04021612367,-0.03021764211
CaF2,3.38500,O-O,0.2035896392,0.0152589251,0.4902389012,0.03700659321,-0.2866492619
CaF2,3.39500,O-H,2.385419198,0.02590057966,2.450339664,0.04258900311,-0.06492046593
CaF2,3.39500,O-O,0.2443075713,0.01753488588,0.3863181077,0.03415032059,-0.1420105365
CaF2,3.40500,O-H,2.338011594,0.02652052429,2.318133978,0.03982387581,0.01987761641
CaF2,3.40500,O-O,0.2262068158,0.01674846394,0.4756340257,0.03626391617,-0.2494272099
CaF2,3.41500,O-H,2.231377145,0.02590716962,2.334225523,0.04371104603,-0.1028483779
CaF2,3.41500,O-O,0.230801972,0.0166115615,0.4199870458,0.0378696436,-0.1891850739
CaF2,3.42500,O-H,2.265879893,0.02574895033,2.292577749,0.03946738182,-0.02669785564
CaF2,3.42500,O-O,0.2306328901,0.01654021142,0.4525763151,0.03496321829,-0.221943425
CaF2,3.43500,O-H,2.191355178,0.02498150705,2.304978842,0.03728217985,-0.1136236645
CaF2,3.43500,O-O,0.2328015765,0.01724890823,0.4934881356,0.03788084119,-0.2606865591
CaF2,3.44500,O-H,2.136556305,0.02546617888,2.213453014,0.03723269325,-0.07689670833
CaF2,3.44500,O-O,0.2547135141,0.01767870792,0.5541202932,0.04285808683,-0.2994067791
CaF2,3.45500,O-H,2.128476923,0.02481932644,2.188648509,0.0384660914,-0.06017158568
CaF2,3.45500,O-O,0.2717428249,0.01798025801,0.4677058282,0.03708830294,-0.1959630034
CaF2,3.46500,O-H,2.111963073,0.0248817026,2.231523421,0.03827606295,-0.1195603474
CaF2,3.46500,O-O,0.2954697156,0.01828512995,0.5420363419,0.04118569638,-0.2465666264
CaF2,3.47500,O-H,2.040722944,0.02391413689,2.107658924,0.03811487158,-0.0669359796
CaF2,3.47500,O-O,0.276625415,0.01790794883,0.5162297802,0.03969037161,-0.2396043652
CaF2,3.48500,O-H,2.039941557,0.02314613907,2.090025797,0.03538081207,-0.05008423995
CaF2,3.48500,O-O,0.3148187109,0.01805154721,0.4653285137,0.03516113928,-0.1505098028
CaF2,3.49500,O-H,2.00268777,0.02374707373,2.048395927,0.03639560709,-0.04570815714
CaF2,3.49500,O-O,0.314149787,0.01913453613,0.5243587677,0.04142308598,-0.2102089807
CaF2,3.50500,O-H,1.966655246,0.02299154678,2.006519986,0.03783743464,-0.03986474054
CaF2,3.50500,O-O,0.3033709943,0.01883825684,0.5799206584,0.03869762372,-0.276549664
CaF2,3.51500,O-H,1.951355031,0.02231158711,2.072248478,0.03763553746,-0.1208934478
CaF2,3.51500,O-O,0.2848891168,0.01745051875,0.6320704389,0.04195226684,-0.3471813221
CaF2,3.52500,O-H,1.905563109,0.02296841028,1.955310526,0.03497117481,-0.04974741673
CaF2,3.52500,O-O,0.357704141,0.01956906971,0.5843847997,0.03999123179,-0.2266806587
CaF2,3.53500,O-H,1.910571357,0.02307780459,1.974632177,0.03713335567,-0.06406082051
CaF2,3.53500,O-O,0.3700431006,0.01915703849,0.6194566183,0.04058660302,-0.2494135177
CaF2,3.54500,O-H,1.893587592,0.0227036727,1.98565234,0.03454953244,-0.09206474774
CaF2,3.54500,O-O,0.3756470383,0.02004469507,0.6105156981,0.03926009766,-0.2348686598
CaF2,3.55500,O-H,1.831317625,0.02141540333,1.845043683,0.03553704805,-0.0137260578
CaF2,3.55500,O-O,0.3516924177,0.01991052719,0.6504491182,0.04225416455,-0.2987567005
CaF2,3.56500,O-H,1.804211376,0.02194222801,1.920304888,0.03508511459,-0.1160935122
CaF2,3.56500,O-O,0.4061990273,0.02020612959,0.7276557995,0.04184724486,-0.3214567721
CaF2,3.57500,O-H,1.822053139,0.02258262557,1.929372156,0.0350192631,-0.1073190172
CaF2,3.57500,O-O,0.4395706266,0.02142024254,0.7262706594,0.04377166202,-0.2867000329
CaF2,3.58500,O-H,1.789425553,0.02177163364,1.883190735,0.03608927269,-0.09376518264
CaF2,3.58500,O-O,0.4296037066,0.02268169247,0.716894523,0.04259425033,-0.2872908164
CaF2,3.59500,O-H,1.769491654,0.02088140839,1.807476724,0.03593326136,-0.03798506995
CaF2,3.59500,O-O,0.4154685573,0.02129878794,0.8083200547,0.04771655457,-0.3928514974
CaF2,3.60500,O-H,1.751320141,0.02178724117,1.776698113,0.03329011996,-0.02537797213
CaF2,3.60500,O-O,0.4641488197,0.02283028701,0.7274109754,0.04257674339,-0.2632621556
CaF2,3.61500,O-H,1.761669243,0.0217350189,1.83076866,0.03293884763,-0.06909941764
CaF2,3.61500,O-O,0.4636969829,0.0223637149,0.7862958048,0.04619742978,-0.3225988219
CaF2,3.62500,O-H,1.736962531,0.02142632292,1.823248858,0.03294318915,-0.08628632761
CaF2,3.62500,O-O,0.5399250185,0.02381053059,0.7324392457,0.04582385303,-0.1925142272
CaF2,3.63500,O-H,1.742336954,0.02041038427,1.782595662,0.03209040022,-0.04025870761
CaF2,3.63500,O-O,0.5306904081,0.02395763672,0.8061815759,0.04658778609,-0.2754911679
CaF2,3.64500,O-H,1.736371128,0.02014668393,1.761402724,0.03305982212,-0.02503159604
CaF2,3.64500,O-O,0.5018089734,0.02294418141,0.7991861339,0.04535692005,-0.2973771606
CaF2,3.65500,O-H,1.680581567,0.02097664408,1.740414714,0.03130899138,-0.05983314785
CaF2,3.65500,O-O,0.5786282373,0.02432894112,0.8589173145,0.04703443132,-0.2802890772
CaF2,3.66500,O-H,1.696218666,0.0206830007,1.745370303,0.03242204121,-0.04915163722
CaF2,3.66500,O-O,0.5950000009,0.02444297921,0.9332853358,0.04928769645,-0.3382853349
CaF2,3.67500,O-H,1.68725175,0.02097237975,1.685306685,0.03300021244,0.00194506454
CaF2,3.67500,O-O,0.5978986067,0.02542365899,0.9459658558,0.04770074201,-0.3480672492
CaF2,3.68500,O-H,1.676605115,0.02047748449,1.702255705,0.03292138721,-0.02565059049
CaF2,3.68500,O-O,0.7135895661,0.02726057492,0.9257045479,0.04777744695,-0.2121149818
CaF2,3.69500,O-H,1.70438317,0.02003427684,1.707878608,0.03229821053,-0.003495438053
CaF2,3.69500,O-O,0.5934656416,0.02526386008,0.9508054085,0.04919721754,-0.3573397668
CaF2,3.70500,O-H,1.640974647,0.01976880636,1.722631303,0.03297098311,-0.081656656
CaF2,3.70500,O-O,0.6425557288,0.02472705443,0.9681365612,0.04671031297,-0.3255808324
CaF2,3.71500,O-H,1.624025938,0.01983043836,1.72131345,0.03344576564,-0.0972875123
CaF2,3.71500,O-O,0.7611204457,0.02803797044,0.935631933,0.04775884142,-0.1745114873
CaF2,3.72500,O-H,1.642260424,0.0200364326,1.692027549,0.03179972989,-0.04976712535
CaF2,3.72500,O-O,0.7510706077,0.02747824358,0.992327032,0.04881078246,-0.2412564242
CaF2,3.73500,O-H,1.621053636,0.02043554706,1.701719366,0.03077652323,-0.08066572998
CaF2,3.73500,O-O,0.7520015758,0.02717728059,1.03612598,0.05068250001,-0.2841244039
CaF2,3.74500,O-H,1.622585545,0.01967673014,1.666787895,0.0296837411,-0.0442023495
CaF2,3.74500,O-O,0.7922798457,0.0272211425,1.13317155,0.05382593393,-0.3408917046
CaF2,3.75500,O-H,1.622873,0.0205114572,1.712946852,0.03059313148,-0.09007385124
CaF2,3.75500,O-O,0.8105817612,0.02861548934,1.134431626,0.05265440328,-0.3238498644
CaF2,3.76500,O-H,1.657659087,0.02023984383,1.709808852,0.03212600885,-0.05214976533
CaF2,3.76500,O-O,0.8257570038,0.02903232986,1.053508046,0.05023921718,-0.2277510424
CaF2,3.77500,O-H,1.626470792,0.01939166855,1.69898694,0.03132385062,-0.07251614795
CaF2,3.77500,O-O,0.8920970318,0.03008582213,1.13205708,0.04998659507,-0.2399600485
CaF2,3.78500,O-H,1.603891462,0.01984765974,1.654113528,0.02976451828,-0.05022206582
CaF2,3.78500,O-O,0.8825718746,0.02989889414,1.204980726,0.05344397339,-0.3224088511
CaF2,3.79500,O-H,1.634150405,0.0199193935,1.67819873,0.03305128861,-0.04404832541
CaF2,3.79500,O-O,0.953643162,0.03086362698,1.113021684,0.05245735557,-0.1593785219
CaF2,3.80500,O-H,1.608905691,0.01895540486,1.699095817,0.03150316153,-0.09019012661
CaF2,3.80500,O-O,0.989633553,0.03136911336,1.137934038,0.05122873384,-0.1483004849
CaF2,3.81500,O-H,1.607253929,0.01817683849,1.576631584,0.02948379035,0.03062234528
CaF2,3.81500,O-O,1.069809368,0.03273900376,1.143743187,0.05068822794,-0.07393381911
CaF2,3.82500,O-H,1.602345347,0.0197646942,1.641602,0.03037601281,-0.03925665271
CaF2,3.82500,O-O,1.067996749,0.0317509834,1.231414326,0.05537358126,-0.1634175775
CaF2,3.83500,O-H,1.556333541,0.0192294964,1.541880917,0.0293432514,0.01445262457
CaF2,3.83500,O-O,1.096221941,0.03253624358,1.299525483,0.05398749986,-0.2033035426
CaF2,3.84500,O-H,1.553995736,0.0190737539,1.614871426,0.0285312104,-0.06087569046
CaF2,3.84500,O-O,1.108267036,0.03223572721,1.357645133,0.05422999897,-0.2493780966
CaF2,3.85500,O-H,1.564696537,0.01875123039,1.61898855,0.02993880243,-0.05429201248
CaF2,3.85500,O-O,1.175902537,0.03296040708,1.352915514,0.05434581362,-0.177012977
CaF2,3.86500,O-H,1.556837776,0.01865614929,1.583523966,0.03094855455,-0.02668618983
CaF2,3.86500,O-O,1.23727993,0.03440181715,1.419296051,0.05756139249,-0.1820161205
CaF2,3.87500,O-H,1.565788009,0.01870696446,1.578731247,0.02975957475,-0.01294323778
CaF2,3.87500,O-O,1.282381319,0.03513697483,1.364077713,0.05103909215,-0.08169639379
CaF2,3.88500,O-H,1.558638389,0.01939866268,1.61028484,0.03098742057,-0.05164645038
CaF2,3.88500,O-O,1.265728136,0.03295586225,1.361603153,0.05681055857,-0.09587501698
CaF2,3.89500,O-H,1.595672798,0.01765314899,1.608141594,0.03154862342,-0.01246879545
CaF2,3.89500,O-O,1.274704746,0.03552158235,1.542009769,0.06213638784,-0.2673050232
CaF2,3.90500,O-H,1.560989147,0.01837569675,1.601021884,0.02993732799,-0.04003273687
CaF2,3.90500,O-O,1.36504088,0.03470511833,1.399353109,0.05619426618,-0.03431222841
CaF2,3.91500,O-H,1.545485978,0.01832373604,1.629717388,0.03195791102,-0.08423140986
CaF2,3.91500,O-O,1.340064778,0.03480785243,1.51735636,0.05865707297,-0.1772915824
CaF2,3.92500,O-H,1.55990209,0.01850979324,1.55245022,0.02938946781,0.00745187015
CaF2,3.92500,O-O,1.447036879,0.03498726177,1.536314305,0.05999602544,-0.0892774257
CaF2,3.93500,O-H,1.56559194,0.01934379584,1.617005527,0.03030240286,-0.05141358703
CaF2,3.93500,O-O,1.524379267,0.03786196522,1.577180529,0.05706613457,-0.05280126155
CaF2,3.94500,O-H,1.534080469,0.01803722014,1.574680234,0.02896392109,-0.04059976519
CaF2,3.94500,O-O,1.565442399,0.03724894474,1.633019015,0.05896577661,-0.06757661609
CaF2,3.95500,O-H,1.514817212,0.01741322117,1.574814351,0.02839143308,-0.05999713842
CaF2,3.95500,O-O,1.575185276,0.0367972291,1.609443429,0.06117477975,-0.03425815338
CaF2,3.96500,O-H,1.494647643,0.01749912799,1.557225247,0.03125679505,-0.06257760382
CaF2,3.96500,O-O,1.62168654,0.03647278697,1.54468954,0.06004854467,0.07699699965
CaF2,3.97500,O-H,1.53037009,0.01785612058,1.559007038,0.02789280341,-0.02863694753
CaF2,3.97500,O-O,1.73584124,0.03850611001,1.829572128,0.06132890444,-0.09373088818
CaF2,3.98500,O-H,1.51092839,0.0168790631,1.546413047,0.02861977448,-0.0354846569
CaF2,3.98500,O-O,1.699325257,0.03674421631,1.738440161,0.06054632858,-0.03911490405
CaF2,3.99500,O-H,1.483357173,0.01887737485,1.521244022,0.02918937299,-0.03788684958
CaF2,3.99500,O-O,1.768667308,0.03808368294,1.729747979,0.06016709773,0.03891932908
CaF2,4.00500,O-H,1.518123098,0.01808790512,1.518914364,0.02844211872,-0.0007912659079
CaF2,4.00500,O-O,1.808037426,0.04011355386,1.891951676,0.06159834795,-0.08391424989
CaF2,4.01500,O-H,1.506142911,0.01737400902,1.538560982,0.02844406029,-0.03241807142
CaF2,4.01500,O-O,1.848706417,0.03994079532,1.791174241,0.06149352185,0.05753217619
CaF2,4.02500,O-H,1.523212531,0.01856390442,1.55487057,0.03027959027,-0.03165803971
CaF2,4.02500,O-O,1.902581898,0.041799069,1.873196394,0.06392209269,0.02938550368
CaF2,4.03500,O-H,1.51713308,0.01753698786,1.55546071,0.02869850085,-0.03832762965
CaF2,4.03500,O-O,1.966074988,0.04145823627,1.834470653,0.06649952681,0.1316043351
CaF2,4.04500,O-H,1.494893624,0.01740336589,1.560149304,0.02799730644,-0.06525568033
CaF2,4.04500,O-O,1.989267364,0.03967581149,1.881932328,0.06477723773,0.1073350364
CaF2,4.05500,O-H,1.535894496,0.01784855878,1.558105448,0.02695460728,-0.02221095254
CaF2,4.05500,O-O,2.007170517,0.04086860076,1.939319337,0.06059592457,0.0678511797
CaF2,4.06500,O-H,1.495028287,0.01785041503,1.563718074,0.02713266038,-0.06868978716
CaF2,4.06500,O-O,2.086689089,0.04270883948,1.913207022,0.06479100501,0.1734820672
CaF2,4.07500,O-H,1.503868156,0.01789478178,1.566209807,0.02905579557,-0.06234165118
CaF2,4.07500,O-O,2.08726648,0.04080644907,1.955394896,0.06303641431,0.1318715838
CaF2,4.08500,O-H,1.52686005,0.01802155878,1.552992061,0.02823920479,-0.02613201029
CaF2,4.08500,O-O,2.164741356,0.04311139119,2.027935744,0.06115843925,0.1368056121
CaF2,4.09500,O-H,1.474014037,0.0167425856,1.52479754,0.02765741911,-0.05078350315
CaF2,4.09500,O-O,2.174760395,0.04189042184,1.989447637,0.06471916401,0.1853127575
CaF2,4.10500,O-H,1.471076579,0.0175725647,1.548405786,0.02922441147,-0.07732920697
CaF2,4.10500,O-O,2.315719224,0.04390695018,2.164734577,0.06625656208,0.1509846465
CaF2,4.11500,O-H,1.51852695,0.01770255812,1.570272741,0.02663614913,-0.05174579117
CaF2,4.11500,O-O,2.227036999,0.04284226379,2.057134293,0.06691981679,0.1699027056
CaF2,4.12500,O-H,1.500986984,0.0178263307,1.537887868,0.02896124738,-0.03690088378
CaF2,4.12500,O-O,2.347669936,0.04411099382,2.155871823,0.06462625072,0.1917981124
CaF2,4.13500,O-H,1.48459256,0.01717358092,1.567943114,0.02679761391,-0.08335055424
CaF2,4.13500,O-O,2.284661305,0.04258923079,2.25964099,0.06505772217,0.025020315
CaF2,4.14500,O-H,1.461415355,0.01663417251,1.551060778,0.02744257397,-0.08964542325
CaF2,4.14500,O-O,2.415051108,0.04416538217,2.28862265,0.06446881955,0.1264284586
CaF2,4.15500,O-H,1.471909725,0.01612253008,1.580239935,0.02939307373,-0.1083302106
CaF2,4.15500,O-O,2.387449355,0.04345454444,2.172468246,0.06585385674,0.2149811083
CaF2,4.16500,O-H,1.482874322,0.01660450747,1.582383649,0.02637105742,-0.0995093264
CaF2,4.16500,O-O,2.436472962,0.04307266876,2.144278491,0.06475127205,0.2921944715
CaF2,4.17500,O-H,1.490792456,0.01686147194,1.59368117,0.02729942785,-0.1028887147
CaF2,4.17500,O-O,2.398682331,0.04291046767,2.194934627,0.06602598828,0.2037477045
CaF2,4.18500,O-H,1.512977476,0.0167260437,1.522515589,0.02569833951,-0.009538112744
CaF2,4.18500,O-O,2.457375984,0.04372553864,2.344820681,0.06467699821,0.1125553034
CaF2,4.19500,O-H,1.486267506,0.01703812234,1.563665851,0.02788179305,-0.07739834511
CaF2,4.19500,O-O,2.568820737,0.04694046559,2.294728202,0.06702195348,0.2740925346
